pro_com_t,mail
094019,protocollo@comune.filignano.is.it
094020,forlidelsannio@gmail.com
094021,comune.fornelli@libero.it
094022,info@comune.frosolone.is.it
094023,segreteriagenerale@comune.isernia.it
094024,longanoanagrafe@virgilio.it
094025,comune@comune.macchiadisernia.is.it
094026,comunedimacchiagodena@tin.it
094027,info@comune.miranda.is.it
094028,amministrativo@comune.montaquila.is.it
094029,ditene00@montenero-valcocchiara.191.it
094030,monteroduni@virgilio.it
094031,pesche@comune.pesche.is.it
094032,ragioneria@comune.pescolanciano.is.it
094033,comunepescopennataro@gmail.com
094035,municipio@pietrabbondante.com
094036,ufficiosegretariopizzone@gmail.com
094037,info@comune.poggiosannita.is.it
094038,areademografica@comune.pozzilli.is.it
094039,comune.rionero@gmail.com
094040,comuneroccamandolfi@tiscali.it
094043,sanpietroavellana@tin.it
094045,comune@comune.santamariadelmolise.is.it
094046,info@comune.santangelodelpesco.is.it
094047,comsantelena@tiscali.it
094048,info@comunescapoli.is.it
094051,info@comune.vastogirardi.is.it
095002,aidomaggiore@tiscali.it
095003,comunedialbagiara@gmail.com
095005,comunediallai@tiscali.it
095008,comune.assolo@gmail.com
095009,comune.asuni.utc@gmail.com
095010,comune.baradili@tiscali.it
095011,affarigenerali@comune.baratilisanpietro.or.it
095012,info@comune.baressa.or.it
095013,info@comune.bauladu.or.it
095014,servizi.demografici@comune.bidoni.or.it
095015,personale-suap@comune.bonarcado.or.it
095016,servizioamministrativo@comune.boroneddu.or.it
095019,area.amministrativa@comune.cuglieri.or.it
095020,info@comune.fordongianus.or.it
095021,info@comune.ghilarza.or.it
095022,protocollo@comune.gonnoscodina.or.it
095024,amministrativo@comune.gonnostramatza.or.it
095025,protocollo@comunemarrubiu.it
095026,comunemasullas@tiscali.it
095030,protocollo@comune.morgongiori.or.it
095031,protocollo@comune.narbolia.or.it
095032,info@comune.neoneli.or.it
095033,com.norbello@tiscali.it
095034,claudio.zago@comunenughedusv.it
095035,nurachi.ragioneria@tiscali.it
095037,info@comune.ollastra.or.it
095038,protocollo@comune.oristano.it
095039,protocollo@comune.palmasarborea.or.it
095041,protocollo@comune.paulilatino.or.it
095042,comunedipompu@tiscali.it
095045,protocollo@comune.samugheo.or.it
095046,protocollo@comune.sannicolodarcidano.or.it
095048,ufficio.protocollo@comune.villasantantonio.or.it
095050,protocollo@comune.sanveromilis.or.it
095051,ufficiodemograficosc@tiscali.it
095052,info@comune.sedilo.or.it
095053,info@comune.seneghe.or.it
095054,protocollo@comune.senis.or.it
095056,ragioneria@comune.siamaggiore.or.it
095057,amministrativo@comune.siamanna.or.it
095058,protocollo@comune.simala.or.it
095059,info@comune.simaxis.or.it
095060,protocollo@comune.sini.oristano.it
095061,comunedisiris@tiscali.it
095062,comune.solarussa@comune.solarussa.or.it
095063,comune.sorradile@tiscali.it
095064,info@comune.tadasuni.or.it
095066,protocollo@comune.tramatza.or.it
095067,lavori@comune.tresnuraghes.or.it
095068,info@comune.ulatirso.or.it
095069,protocollo@comune.uras.or.it
095070,comune@comune.usellus.or.it
095071,ragioneria@comune.villanovatruschedu.or.it
095073,comune.villaverde@tiscali.it
095074,area.finanziaria@comune.zeddiani.or.it
095076,amministrativo@comune.siapiccia.or.it
095077,comunecurcuris@tiscali.it
095079,protocollo@comune.bosa.or.it
095080,antonello.soro@comune.flussio.or.it
095082,info@comune.laconi.or.it
095083,protocollo@comune.magomadas.or.it
095084,info@comune.modolo.nu.it
095085,protocollo@comune.montresta.or.it
095088,protocollo@comune.tinnura.or.it
096001,rag.ailoche@ptb.provincia.biella.it
096003,benna@ptb.provincia.biella.it
096005,bioglio@ptb.provincia.biella.it
096008,callabiana@ptb.provincia.biella.it
096009,camandona@ptb.provincia.biella.it
096010,ragioneria@comune.camburzano.bi.it
096013,caprile@ptb.provincia.biella.it
096014,protocollo@comunecasapinta.it
096016,rag.cavaglia@ptb.provincia.biella.it
096019,coggiola@ptb.provincia.biella.it
096020,urp@comune.cossato.bi.it
096021,crevacuore@ptb.provincia.biella.it
096023,rag.curino@ptb.provincia.biella.it
096024,anag.donato@ptb.provincia.biella.it
096025,dorzano@ptb.provincia.biella.it
096026,info@comune.gaglianico.bi.it
096027,gifflenga@ptb.provincia.biella.it
096031,massazza@ptb.provincia.biella.it
096032,cristina@comune.masserano.bi.it
096033,demografici@comune.mezzanamortigliengo.bi.it
096034,miagliano@ptb.provincia.biella.it
096037,urp.mottalciata@ptb.provincia.biella.it
096039,netro@ptb.provincia.biella.it
096040,info@occhieppoinf.it
096043,rag.piatto@ptb.provincia.biella.it
096044,urp.piedicavallo@ptb.provincia.biella.it
096046,segreteria.pollone@ptb.provincia.biella.it
096047,urp.ponderano@ptb.provincia.biella.it
096048,rag.portula@ptb.provincia.biella.it
096054,roppolo@ptb.provincia.biella.it
096055,rosazza@ptb.provincia.biella.it
096056,anag.sagliano@ptb.provincia.biella.it
096059,sandigliano@ptb.provincia.biella.it
096063,tecnico.sordevolo@acme-biella.com
096064,rag.sostegno@ptb.provincia.biella.it
096065,strona@ptb.provincia.biella.it
096066,tavigliano@ptb.provincia.biella.it
096067,rag.ternengo@ptb.provincia.biella.it
096069,torrazzo@ptb.provincia.biella.it
096071,comune@comune.valdengo.bi.it
096072,vallanzengo@ptb.provincia.biella.it
096074,vallesnicolao@ptb.provincia.biella.it
096076,info@comune.verrone.bi.it
096077,urp@vigliano.info
096078,villadelbosco@ptb.provincia.biella.it
096080,viverone@ptb.provincia.biella.it
096082,comunezubiena@tiscali.it
096085,urp.lessona@ptb.provincia.biella.it
096086,campiglia@ptb.provincia.biella.it
096087,protocollo@quaregnacerreto.it
097001,info@comune.abbadia-lariana.lc.it
097003,info@comune.annone-di-brianza.lc.it
097004,info@comune.ballabio.lc.it
097005,uffici@comune.barzago.lc.it
097007,segreteria@comune.barzio.lc.it
097009,protocollo@comune.bosisioparini.lc.it
097010,giovanni.monaca@comune.brivio.lc.it
097013,calolziocorte@comune.calolziocorte.lc.it
097014,segreteria@comune.carenno.lc.it
097016,ufficio.protocollo@comune.casatenovo.lc.it
097017,info@comune.cassago.lc.it
097020,amministrazione@comune.cernuscolombardone.lc.it
097021,segreteria@comune.cesana-brianza.lc.it
097022,info@comune.civate.lc.it
097024,protocollo@comune.collebrianza.lc.it
097025,info@comune.cortenova.lc.it
097028,info@comune.cremella.lc.it
097029,info@comune.cremeno.lc.it
097030,info@comune.dervio.lc.it
097032,info@comune.dorio.lc.it
097033,info@comune.ello.lc.it
097034,erve@comune.erve.lc.it
097035,ragioneria@comune.esinolario.lc.it
097037,comune@comune.garbagnate-monastero.lc.it
097038,info@comune.garlate.lc.it
097039,protocollo@comune.imbersago.lc.it
097040,info@comune.introbio.lc.it
097044,protocollo@comune.lomagna.lc.it
097046,info@mandellolario.it
097047,anagrafe@comune.margno.lc.it
097048,protocollo@comune.merate.lc.it
097049,comune@comune.missaglia.lc.it
097050,info@comune.moggio.lc.it
097051,protocollo@comune.molteno.lc.it
097053,protocollo@comune.montevecchia.lc.it
097054,protocollo@comune.monticellobrianza.lc.it
097055,comunedimorterone@comune.morterone.lc.it
097058,segreteria@comune.olgiatemolgora.lc.it
097060,segreteria@comune.olivetolario.lc.it
097061,comune@osnago.net
097062,tecnico@comune.padernodadda.lc.it
097063,info@comune.pagnona.lc.it
097064,info@comune.parlasco.lc.it
097065,info@comune.pasturo.lc.it
097067,info@comune.perledo.lc.it
097068,info@comune.pescate.lc.it
097069,info@comune.premana.lc.it
097071,protocollo@comune.robbiate.lc.it
097072,info@comune.rogeno.lc.it
097074,info@unionevalletta.it
097075,info@comune.sirone.lc.it
097076,segreteria@comune.sirtori.lc.it
097077,sueglio@comune.sueglio.lc.it
097078,suello@comune.suello.lc.it
097079,ragioneria@comune.taceno.lc.it
097082,ragioneria@comune.valgreghentino.lc.it
097083,protocollo@comune.valmadrera.lc.it
097090,segreteria@comune.vigano.lc.it
097091,info@comune.verderio.lc.it
098002,ragioneria@comune.bertonico.lo.it
098003,info@comune.boffaloradadda.lo.it
098004,protocollo@comuneborghetto.lo.it
098005,protocollo@comune.borgosangiovanni.lo.it
098006,protocollo@comune.brembio.lo.it
098008,demografico@comune.casalettolodigiano.lo.it
098009,ragioneria@comune.casalmaiocco.lo.it
098011,segreteria@comune.casellelandi.lo.it
098012,ragioneria@comune.casellelurani.lo.it
098013,info.comune@comune.castelnuovoboccadadda.lo.it
098014,mamiti@comune.castiglionedada.lo.it
098015,amministrazione@comune.castiragavidardo.lo.it
098017,protocollo@comune.cavenagodadda.lo.it
098018,segreteria@comune.cervignanodadda.lo.it
098019,urp@comune.codogno.lo.it
098020,comune@comune.comazzo.lo.it
098022,info@comune.cornogiovine.lo.it
098023,protocollo@comune.cornovecchio.lo.it
098024,info@comune.cortepalasio.lo.it
098025,info@comune.crespiatica.lo.it
098026,segreteria@comune.fombio.lo.it
098027,galgagnano@comune.galgagnano.lo.it
098028,anagrafestatocivile@comune.graffignana.lo.it
098031,urp@comune.lodi.it
098031,anagrafe@comune.ospedalettolodigiano.lo.it
098033,info@comune.maccastorna.lo.it
098034,protocollo@comune.mairago.lo.it
098037,ragioneria@comune.massalengo.lo.it
098038,info@comune.meleti.lo.it
098039,protocollo@comune.merlino.lo.it
098042,ragioneria@comune.oriolitta.lo.it
098044,ragioneria@comune.ossagolodigiano.lo.it
098045,protocollo@comune.pieve-fissiraga.lo.it
098047,info@comune.sanfiorano.lo.it
098050,info@comune.santangelolodigiano.lo.it
098051,segreteria@comune.santostefanolodigiano.lo.it
098052,info@comune.secugnago.lo.it
098054,info@comune.somaglia.lo.it
098057,protocollo@comune.terranovadeipasserini.lo.it
098058,info@comune.turanolodigiano.lo.it
098059,ragioneria@comune.valerafratta.lo.it
098060,ragioneria@comune.villanova.lo.it
099004,segreteria@comune.gemmano.rn.it
099008,ragioneria@comune.montefiore-conca.rn.it
099009,ragioneria@montegridolfo.eu
099011,bilancio@comune.morcianodiromagna.rn.it
099013,protocollo@comune.riccione.rn.it
099015,ufficio.ragioneria@comune.saludecio.rn.it
099016,segreteria@sanclemente.it
099017,ced@marignano.net
099018,segreteria@comune.santarcangelo.rn.it
099020,segreteria.verucchio@comune.verucchio.rn.it
099021,anagrafe.casteldelci@virgilio.it
099022,protocollo@comunemaiolo.it
099023,municipio@comune.novafeltria.rn.it
099025,municipio@comune.san-leo.rn.it
099026,info@comune.santagatafeltria.rn.it
099027,info@comune.talamello.rn.it
099028,m.zanni@comune.poggiotorriana.rn.it
100002,segreteriagenerale@comune.carmignano.po.it
100003,claudia.ciardi@comune.montemurlo.po.it
100005,protocollogen@comune.prato.it
100006,vaiano@comune.vaiano.po.it
101003,comune.carfizzi@tiscali.it
101005,giovann.lamanna@tiscali.it
101009,info@comunecotronei.it
101011,salvatore.flotta@comune.crucoli.kr.it
101013,comune@isolacr.it
101015,info@comune.mesoraca.kr.it
101016,info@comune.pallagorio.kr.it
101020,barone.viki@libero.it
101021,sannicolaalto@tiscali.it
101023,comunesavelli@comune.savelli.kr.it
101025,info@comunedistrongoli.it
102001,llppacquaro@gmail.com
102003,ragioneria.briatico@tiscali.it
102005,vmesiano.affarigenerali@comune.capistrano.vv.it
102006,ragioneria@comunecessaniti.it
102007,comunedasa@libero.it
102008,comune.dinami@tiscali.it
102012,filandari@libero.it
102015,comune.francica@libero.it
102016,comunedigerocarne@libero.it
102017,protocollo@comune.ionadi.vv.it
102021,comunemileto@gmail.com
102030,protocollo@comunericadi.gov.it
102031,elettorale@comune.rombiolo.vv.it
102033,comune.scostantino@libero.it
102034,info@comune.sangregoriodippona.vv.it
102035,sannicoladacrissa@gmail.com
102037,info@comune.serrasanbruno.vv.it
102038,uffici@comune.simbario.vv.it
102039,comunesorianello@libero.it
102040,comunesoriano@live.it
102041,ragioneriaspadola@libero.it
102043,ufficioragioneria@comune.stefanaconi.vv.it
102046,comunevazzano@libero.it
102049,comunedizambrone@virgilio.it
102050,ragioneriazungri@libero.it
103001,municipio@comune.antronaschieranco.vb.it
103002,protocollo@comune.anzoladossola.vb.it
103003,segreteria@comune.arizzano.vb.it
103005,uffici@comune.aurano.vb.it
103006,protocollo@comune.baceno.vb.it
103007,protocollo@comune.bannioanzino.vb.it
103008,protocollo@comune.baveno.vb.it
103009,protocollo@comune.bee.vb.it
103011,municipio@comune.beuracardezza.vb.it
103012,protocollo@comune.bognanco.vb.it
103013,municipio@comune.brovellocarpugnino.vb.it
103014,comune@comune.calascacastiglione.vb.it
103015,protocollo@comune.cambiasca.vb.it
103016,protocollo@comune.canneroriviera.vb.it
103017,comunecannobio@cannobio.net
103018,caprezzo@ruparpiemonte.it
103019,protocollo@comune.casalecortecerro.vb.it
103021,comune@comune.ceppomorelli.vb.it
103022,municipio@comune.cesara.vb.it
103023,protocollo@comune.cossogno.vb.it
103024,demografici@comune.craveggia.vb.it
103025,protocollo@comune.crevoladossola.vb.it
103029,segreteria@comune.druogno.vb.it
103034,protocollo@comune.gignese.vb.it
103035,protocollo@comune.gravellonatoce.vb.it
103036,comune.gurro@ruparpiemonte.it
103037,intragna@ruparpiemonte.it
103038,municipio@comune.loreglia.vb.it
103039,municipio@comune.macugnaga.vb.it
103040,municipio@comune.madonnadelsasso.vb.it
103041,info@comune.malesco.vb.it
103042,municipio@comune.masera.vb.it
103043,protocollo@comune.massiola.vb.it
103044,protocollo@comune.mergozzo.vb.it
103045,protocollo@comune.miazzina.vb.it
103046,municipio@comune.montecrestese.vb.it
103047,montescheno@libero.it
103048,segreteria@comune.nonio.vb.it
103051,ragioneria@ornavasso.it
103052,segreteria@comune.pallanzeno.vb.it
103053,protocollo@comune.piedimulera.vb.it
103054,demografici@comunepievevergonte.it
103055,finanziario@comune.premeno.vb.it
103056,protocollo@comune.premia.vb.it
103057,municipio@comune.premosello.vb.it
103058,municipio@comune.quarnasopra.vb.it
103059,municipio@comune.quarnasotto.vb.it
103060,anagrafetributi@comune.re.vb.it
103061,segreteria.sbv@ruparpiemonte.it
103062,protocollo@comune.santamariamaggiore.vb.it
103064,info@comune.stresa.vb.it
103065,demografici@comune.toceno.vb.it
103066,protocollo@comune.traregoviggiona.vb.it
103067,protocollo@comune.trasquera.vb.it
103068,ragioneria@comune.trontano.vb.it
103069,protocollo@comune.valstrona.vb.it
103070,info@comune.vanzoneconsancarlo.vb.it
103071,municipio@comune.varzo.vb.it
103072,sindaco@comune.verbania.it
103074,protocollo@comune.vignone.vb.it
103075,municipio@comune.villadossola.vb.it
103077,municipio@comune.vogogna.vb.it
103079,comune@comune.vallecannobina.vb.it
108002,comune@comune.aicurzio.mb.it
108003,segreteria@comune.albiate.mb.it
108004,urp@comune.arcore.mb.it
108007,protocollo@comune.bernareggio.mb.it
108008,protocollo@comune.besanainbrianza.mb.it
108009,segreteria@biassono.org
108010,s.terranova@comune.bovisiomasciago.mb.it
108012,urp@comune.brugherio.mb.it
108013,protocollo@buragodimolgora.gov.it
108014,p.chiusi@unione.camparadalesmo.it
108015,segreteria@comune.caratebrianza.mb.it
108017,protocollo@comune.cavenagobrianza.mb.it
108018,protocollo@ceriano-laghetto.org
108019,protocollo@comune.cesano-maderno.mb.it
108020,protocollo@comune.cogliate.mb.it
108021,segreteria@comune.concorezzo.mb.it
108023,segreteria@comune.desio.mb.it
108025,sindaco@lazzate.com
108026,urp.lesmo@comune.lesmo.mb.it
108029,segreteria@comune.macherio.mb.it
108030,posta@comune.meda.mb.it
108031,segreteria@comune.mezzago.mb.it
108032,info@comune.misinto.mb.it
108034,sindaco@comune.muggio.mb.it
108037,segreteria@comune.renate.mb.it
108040,protocollo@comune.seveso.mb.it
108042,comunedisulbiate@comune.sulbiate.mb.it
108045,protocollo@comune.varedo.mb.it
108047,protocollo@comune.veduggioconcolzano.mb.it
108048,protocollo@comune.veranobrianza.mb.it
108052,ced@comune.caponago.mb.it
108054,finanze@comune.lentatesulseveso.mb.it
109003,info@comunebelmontepiceno.it
109007,info@comunefrancavilladete.it
109008,segreteria@comune-grottazzolina.it
109009,lapedona@ucvaldaso.it
109010,anagrafe@comune.maglianoditenna.fm.it
109011,info@comunemassafermana.it
109012,comune@monsampietromorico.net
109013,ragioneria@comunemontappone.it
109014,comune@montefalcone.gov.it
109015,sindacomontefortino@libero.it
109016,comune.montegiberto@tiscalinet.it
109019,ragioneria@monteleonedifermo.com
109020,anagrafe@comune.montelparo.fm.it
109021,protocollo@comune.monterinaldo.fm.it
109022,anna.lupacchini@ucvaldaso.it
109024,sindaco@comune.monteurano.fm.it
109025,protocollo@comune.montevidoncombatte.fm.it
109026,info@comune.montevidoncorrado.fm.it
109027,sindaco@montottone.eu
109028,moresco@ucvaldaso.it
109029,protocollo@comune.ortezzano.fm.it
109030,urp@comunedipedaso.it
109031,protocollo@petritoli.net
109034,portosantelpidio@elpinet.it
109035,segreteria@comune.rapagnnao.fm.it
109036,comunesvm@libero.it
109037,protocollo@santelpidioamare.it
109038,segr.com.servigliano@provincia.fm.it
109039,protocollo@comune.smerillo.fm.it
109040,info@comune.torresanpatrizio.fm.it
110004,segreteria@comune.canosa.bt.it
110006,segreteria.sindaco@comune.minervinomurge.bt.it
110008,segreteria@comune.spinazzola.bt.it
111001,protocollo@comunediarbus.gov.it
111002,amministrativo@comune.armungia.ca.it
111004,protocollo@comune.barrali.ca.it
111005,segreteria@comune.barumini.ca.it
111006,protocollo@comunebuggerru.it
111010,uff.sindaco@comune.carloforte.ca.it
111011,protocollo@comune.castiadas.su.it
111012,segreteria@comune.collinas.vs.it
111013,protocollo@comune.decimoputzu.ca.it
111014,urp.dolianova@comune.dolianova.ca.it
111015,protocollo@comune.domusdemaria.ca.it
111018,protocollo@comune.escalaplano.ca.it
111019,florisrita1968@gmail.com
111020,amministrativo@comune.esterzili.ca.it
111023,affarigenerali@comune.genoni.su.it
111024,finanziario@comune.genuri.vs.it
111026,info@comune.gesico.su.it
111027,ufficiotributi@comunegesturi.it
111029,comunegoni@tiscali.it
111033,info@comune.guasila.ca.it
111036,affarigenerali@comune.isili.ca.it
111037,protocollo@comune.lasplassas.vs.it
111039,manca.comunemandas@tiscali.it
111042,info@comune.muravera.ca.it
111043,comune.musei@tiscali.it
111044,ufficio.protocollo@comune.narcao.ci.it
111045,segreteria@comune.nuragus.ca.it
111050,segreteria@comune.orroli.ca.it
