pro_com_t,link,pec,cf,cap
080061,http://comune.polistena.rc.it,protocollo@pec.comune.polistena.rc.it,00232920801,89024
080062,http://comune.portigliola.rc.it,areafinanziaria.portigliola@asmepec.it,81001610807,89040
080063,http://reggiocal.it,protocollo@postacert.reggiocal.it,00136380805,89124
080064,http://comune.riace.rc.it,protocollo.riace@asmepec.it,81000670802,89040
080065,http://comune.rizziconi.rc.it,prot@pec.comune.rizziconi.rc.it,00285740809,89016
080066,http://comune.roccafortedelgreco.rc.it,protocollo.roccafortedelgreco@asmepec.it,80002370809,89060
080067,http://comune.roccella.rc.it/,protocollo.roccellaionica@asmepec.it,81000950808,89047
080068,http://comune.roghudi.rc.it/,COMUNEROGHUDI@PEC.IT,00811830801,89060
080069,http://comune.rosarno.rc.it,comune.rosarno@pec.comune.rosarno.rc.it,82001350808,89025
080070,http://comune.samo.rc.it,protocollo.comunedisamo@asmepec.it,81002530806,89030
080071,http://comune.sangiorgiomorgeto.rc.it,protocollo.sangiorgiomorgeto@asmepec.it,00255090805,89017
080072,http://comune.sangiovannidigerace.rc.it,comune.sangiovanni@asmepec.it,81000630806,89040
080073,http://sanlorenzo.asmenet.it/,tecnico.sanlorenzo@asmepec.it,00283710804,89069
080074,http://comune.sanluca.rc.it,serviziofatture.sanluca@asmepec.it,81002990802,89030
080075,http://sanpietrodicarida.asmenet.it,comunesanpietrodicarida@asmepec.it,82001330800,89020
080076,http://comune.sanprocopio.rc.it,protocollo.sanprocopio@asmepec.it,82000050805,89020
080077,http://comune.sanroberto.rc.it,protocollo.sanroberto@asmepec.it,80003250802,89050
080078,http://comune.santacristinadaspromonte.rc.it,protocollo.santacristinadaspromonte@asmepec.it,82000830800,89056
080079,http://comune.santagatadelbianco.rc.it,protocollo.santagata@asmepec.it,81001350800,89030
080080,http://comune.santalessioinaspromonte.rc.it,protocollo.santalessio@asmepec.it,80003150804,89050
080081,http://santeufemiadaspromonte.asmenet.it,protocollo@pec.seufemia.it,82001310802,89027
080082,http://comune.santilariodelloionio.rc.it,protocollosantilario@asmepec.it,81000550806,89040
080083,http://comune.santostefanoinaspromonte.rc.it/,protocollo.santostefano@asmepec.it,80003130806,89057
080084,http://comune.scido.rc.it/,protocollo.scido@asmepec.it,82000950806,89010
080085,http://comune.scilla.rc.it,protocollo.scilla@asmepec.it,80003330802,89058
080086,http://comune.seminara.rc.it,protocollo.seminara@asmepec.it,82001190808,89028
080087,http://www://comune.serrata.it,protocollo.serrata@asmepec.it,00284250800,89020
080088,http://comune.siderno.rc.it,comune.siderno@asmepec.it,00132240805,89048
080089,http://comune.sinopoli.rc.it,comune.sinopoli@asmepec.it,82001070802,89020
080090,http://comune.staiti.rc.it,ragioneria.staiti@asmepec.it,81000850800,89030
080091,http://comunestignano.it,comunestignano@pec.it,81001010800,89040
080092,http://comune.stilo.rc.it,comune.stilo.rc@asmepec.it,81001070804,89049
080093,http://comune.taurianova.rc.it,protocollo@pec.comune.taurianova.rc.it,82000670800,89029
080094,http://comune.terranovasappominulio.rc.it,protocollo.terranovasappominulio@asmepec.it,82001150802,89010
080095,http://comunevarapodio.it,protocollo@pec.comunevarapodio.it,00264540808,89010
080096,http://comune.villasangiovanni.rc.it/,protocollo.villasg@asmepec.it,80003650803,89018
080097,http://comunesanferdinando.rc.it,protocollo.sanferdinando@asmepec.it,82002040804,89026
081001,http://comune.alcamo.tp.it,comunedialcamo.protocollo@pec.it,80002630814,91011
081002,http://comunebusetopalizzolo.gov.it/,comunebusetopalizzolo@legalmailpa.it,80004060812,91012
081003,http://comune.buti.pi.it,protocollo@pec.comune.calatafimisegesta.tp.it,80002650812,91013
081004,http://comune.campobellodimazara.tp.it,protocollo.campobellodimazara@pec.it,02035220819,91021
081005,http://comune.castellammare.tp.it,comune.castellammare.tp@pec.it,00082410812,91014
081006,http://comune.castelvetrano.tp.it,sindaco@pec.comune.castelvetrano.tp.it,81001210814,91022
081007,http://comune.custonaci.trapani.it,comune.custonaci@pec.it,80002670810,91015
081008,http://comune.erice.tp.it,protocollo@pec.comune.erice.tp.it,80004000818,91016
081009,http://comune.favignana.tp.gov.it,comune.favignana.tp@pec.it,80003750819,91023
081010,http://comune.gibellina.tp.it,protocollo@pec.comune.gibellina.tp.it,90013810818,91024
081011,http://comune.marsala.tp.it,protocollo@pec.comune.marsala.tp.it,00139550818,91025
081012,http://comune.mazaradelvallo.tp.it,protocollo@pec.comune.mazaradelvallo.tp.it,82001410818,91026
081013,http://comune.paceco.tp.it,protocollo@pec.comune.paceco.tp.it,00255210817,91027
081014,http://comunepantelleria.it,protocollo@pec.comunepantelleria.it,00247990815,91017
081015,http://partanna.gov.it,partanna@pec.it,00239820814,91028
081016,http://comune.poggioreale.tp.it,comunepoggioreale@pec.it,90004020815,91020
081017,http://comune.salaparuta.tp.it,protocollo.salaparuta@cert.legalmail.it,81000370817,91020
081018,http://cittadisalemi.it,protocollo@pec.cittadisalemi.it,00239730815,91018
081019,http://comune.santaninfa.tp.it,protocollo@pec.comune.santaninfa.tp.it,81000110817,91029
081020,http://comune.sanvitolocapo.tp.it,protocollocomunesanvitolocapo@postecert.it,80002000810,91010
081021,http://comune.trapani.it,protocollo@pec.comune.trapani.it,80003210814,91100
081022,http://comune.valderice.tp.it,protocollo.comunevalderice@postecert.it,93008050812,91019
081023,http://comune.vita.tp.it,protocollo@pec.comunedivita.it,81000050815,91010
081024,http://comune.petrosino.tp.it,protocollo@pec.comune.petrosino.tp.it,82007940818,91020
081025,#N/A,#N/A,#N/A,#N/A
082001,http://comune.alia.pa.it,protocolloalia@pec.it,85000630823,90021
082002,http://comune.alimena.pa.it,protocollo.comunealimena@sicurezzapostale.it,00429940828,90020
082003,http://comunedialiminusa.it,comunedialiminusa@pec.it,00595740820,90020
082004,http://comune.altavillamilicia.pa.it,info@pec.altavillamilicia.eu,87001850822,90010
082005,http://comune.altofonte.pa.it,comune.altofonte@gigapec.it,00609230826,90030
082006,http://comune.bagheria.pa.it,protocollo@comunebagheria.telecompost.it,81000170829,90011
082007,http://comune.balestrate.pa.gov.it,comunebalestrate@pec.it,80023250824,90041
082008,http://comune.baucina.pa.it,protocollo@pec.comune.baucina.pa.it,86000790823,90020
082009,http://comune.belmonte.pa.gov.it,protocollo.belmontemezzagno@pec.it,00151990827,90031
082010,http://comune.bisacquino.pa.it,protocollo@pec.comune.bisacquino.pa.it,84000450829,90032
082011,http://comune.bolognetta.pa.it,prot.bol@peccomunebolognetta.it,86000850825,90030
082012,http://comune.bompietro.pa.it,protocollo@pec.comune.bompietro.pa.it,83000810826,90020
082013,http://comune.borgetto.pa.it,ufficioprotocollo@pec.it,00518510821,90042
082014,http://comune.caccamo.pa.it/home/,protocollo.comunecaccamo@postecert.it,80017540826,90012
082015,http://comune.caltavuturo.pa.it,protocollo.comunedicaltavuturo@pec.it,87000550829,90022
082016,http://comune.campofelicedifitalia.pa.it,campofelicedifitalia@pec.it,86000730829,90030
082017,http://comune.campofelicediroccella.pa.it,protocollo.campofelicediroccella@pec.it,00443640826,90010
082018,http://comune.campofiorito.pa.it,comune.campofiorito@pec.it,84000210827,90030
082019,http://comune.camporeale.pa.it,protocollo.comunedicamporeale.pa@pec.it,80016380828,90043
082020,http://comune.capaci.pa.it,protocollo.comunecapaci@pec.it,80019740820,90040
082021,http://comune.carini.pa.it,protocollo@pec.comune.carini.pa.it,00147540827,90044
082022,http://comune.castelbuono.pa.it,comune.castelbuono@pec.it,00310810825,90013
082023,http://comune.casteldaccia.pa.it,protocollo@pec.comune.casteldaccia.pa.it,00582420824,90014
082024,http://comune.castellana-sicula.pa.it,protocollo@pec.comune.castellana-sicula.pa.it,83000790820,90020
082025,http://comune.castronovodisicilia.pa.it/,protocollo@pec.comune.castronovodisicilia.pa.it,00475000824,90030
082026,http://comune.cefaladiana.pa.it,protocollo@pec.comune.cefaladiana.pa.it,86000590827,90030
082027,http://comune.cefalu.pa.it/,protocollo@pec.comune.cefalu.pa.it,00110740826,90015
082028,http://comune.cerda.pa.it,affarigenerali@pec.comune.cerda.pa.it,00621360825,90010
082029,http://comune.chiusasclafani.pa.it,protocollo@pec.comune.chiusasclafani.pa.it,84000230825,90033
082030,http://comuneciminna.gov.it,comune.ciminna@pec.it,00625020821,90023
082031,http://comune.cinisi.pa.it,cinisi@sicurezzapostale.it,80017500820,90045
082032,http://comune.collesano.pa.it,protocollo.comunecollesano@pec.it,82000150829,90016
082033,http://comune.contessaentellina.pa.it/,comunecontessaentellina@pecsicilia.it,84000150825,90030
082034,http://comune.corleone.pa.it,protocollo@pec.comune.corleone.pa.it,84000030829,90034
082035,http://comune.ficarazzi.pa.it,protocollo@cert.comune.ficarazzi.pa.it,90000470824,90010
082036,http://comune.gangi.pa.it,responsabile.amministrativo@pec.comune.gangi.pa.it,00475910824,90024
082037,http://comune.geracisiculo.pa.it,protocollo@pec.comune.geracisiculo.pa.it,00540780822,90010
082038,http://comune.giardinello.pa.it,comunegiardinello@pec.it,00532990827,90040
082039,http://comune.giuliana.pa.it,comunedigiuliana@pec.it,02655100820,90030
082040,http://comune.godrano.pa.it/,protocollo.godrano@pec.it,86001110823,90030
082041,http://comune.gratteri.pa.it,protocollo@pec.comune.gratteri.pa.it,00550180822,90010
082042,http://comune.isnello.pa.it,demograficiisnello@pec.it,00532510823,90010
082043,http://comune.isoladellefemmine.pa.it,info@pec.comune.isoladellefemmine.pa.it,00801000829,90040
082044,http://lascari.gov.it,comune@pec.lascari.gov.it,00549740827,90010
082045,http://comune.lercarafriddi.pa.it,comune.lercarafriddi@pec.it,00627950827,90025
082046,http://comune.marineo.pa.it,comune@pec.comune.marineo.pa.it,86000870823,90035
082047,http://comune.mezzojuso.pa.it,comunemezzojuso@pec.it,00506170828,90030
082048,http://comune.misilmeri.pa.it,comune@pec.comune.misilmeri.pa.it,86000450824,90036
082049,http://comune.monreale.pa.it,comune.monreale@pec.it,00231740820,90046
082050,http://montelepre.gov.it,comune@pec.montelepre.gov.it,00533320826,90040
082051,http://comune.montemaggiorebelsito.pa.it,protocollo@pec.comune.montemaggiorebelsito.pa.it,96004190821,90020
082052,http://comune.palazzoadriano.pa.it,protocollo@pec.comune.palazzoadriano.pa.it,85000190828,90030
082053,http://comune.palermo.it,protocollo@cert.comune.palermo.it,80016350821,90133
082054,http://comune.partinico.pa.it,protocollo@pec.comune.partinico.pa.it,00601920820,90047
082055,http://comune.petraliasoprana.pa.it,protocollo.petraliasoprana@sicurezzapostale.it,03038600825,90026
082056,http://comune.petraliasottana.pa.it,protocollo.petraliasottana@sicurezzapostale.it,83000710828,90027
082057,http://comunepianadeglialbanesi.gov.it,protocollo@pec.pianalbanesi.it,00607470820,90037
082058,http://comune.polizzi.pa.it/,comune.polizzi@pec.comune.polizzi.pa.it,83000690822,90028
082059,http://comune.pollina.pa.it,comunedipollina@pec.it,00623750825,90010
082060,http://comune.prizzi.pa.it/,comunediprizzi.protocollo@certificata.com,85001150821,90038
082061,http://comune.roccamena.pa.it,protocollo@pec.comune.roccamena.pa.it,84000270821,90040
082062,http://comune.roccapalumba.pa.it,protocollo@pec.comune.roccapalumba.pa.it,00514760826,90020
082063,http://comune.sancipirello.pa.it,protocollo@pec.comune.sancipirello.pa.it,80028020826,90040
082064,http://comune.sangiuseppejato.pa.it,comunesangiuseppejato@pec.it,80025760820,90048
082065,http://comune.sanmaurocastelverde.pa.it,comune.sanmaurocastelverde.pa@pec.it,02917610822,90010
082066,http://comune.santacristinagela.pa.it,protocollo@pec.comune.santacristinagela.pa.it,80016180822,90030
082067,http://comune.santaflavia.pa.it,prot@pec.comune.santaflavia.pa.it,00121130827,90017
082068,http://comune.sciara.pa.it,protocollo@pec.comune.sciara.pa.it,87000930823,90020
082069,http://comune.sclafanibagni.pa.it,protocollo.comune.sclafanibagni.pa@pec.it,87001270823,90020
082070,http://comuneterminiimerese.pa.it/,protocollo@pec.comuneterminiimerese.pa.it,87000370822,90018
082071,http://comune.terrasini.pa.it,protocolloterrasini@pec.it,80022310827,90049
082072,http://comune.torretta.pa.it,protocollo@pec.comune.torretta.pa.it,80020560829,90040
082073,http://comunetrabia.it,protocollo@pec.comunetrabia.it,87000530821,90019
082074,http://comune.trappeto.pa.it,comunetrappeto@pec.it,80018760829,90040
082075,http://comune.ustica.pa.it,comune@pec.comune.ustica.pa.it,00491510822,90010
082076,http://comune.valledolmo.pa.it,protocollo@pec.comune.valledolmo.pa.it,87001710828,90029
082077,http://comune.ventimigliadisicilia.pa.gov.it,urp@pec.comune.ventimigliadisicilia.pa.it,86000910827,90020
082078,http://comune.vicari.pa.it,comunevicari@pec.it,85000650821,90020
082079,http://comune.villabate.pa.it,protocollo.villabate@pec.it,80018460826,90039
082080,http://comune.villafrati.pa.it,protocollo@pec.comune.villafrati.pa.it,86000950823,90030
082081,http://comunescillato.pa.it,protocollo.scillato@pec.it,00622530822,90020
082082,http://comune.blufi.pa.it,info@pec.comune.blufi.pa.it,83000730826,90020
083001,http://comune.alcaralifusi.me.it,comune@pec.comune.alcaralifusi.me.it,00144310836,98070
083002,http://comune.ali.me.it,protocollo@pec.comune.ali.me.it,00399640838,98020
083003,http://comune.aliterme.me.it,protocollo@pec.comune.aliterme.me.it,00394310833,98021
083004,http://comunediantillo.it,comunediantillo@primapec.com,00432870830,98030
083005,http://comune.barcellona-pozzo-di-gotto.me.it,comunebarcellonapdg@postecert.it,00084640838,98051
083006,http://comune.basico.me.it,protocollo@pec.comune.basico.me.it,83000790838,98060
083007,http://comune.brolo.me.it,protocollo@pec.comune.brolo.me.it,00324280833,98061
083008,http://comune.capizzi.me.it,sindaco@pec.comunecapizzi.me.it,85000200833,98031
083009,http://comune.capodorlando.me.it,protocollo@pec.comune.capodorlando.me.it,00356650838,98071
083010,http://comune.caprileone.me.it,caprileone@pec.intradata.it,00461850836,98070
083011,http://comune.caronia.me.it,caronia@pec.intradata.it,84000210835,98072
083012,http://comune.casalvecchiosiculo.me.it,segreteria.comunecasalvecchiosiculo@dgpec.it,00378410831,98032
083013,http://casteldilucio.eu/,protocollocasteldilucio@pec.it,85000850835,98070
083014,http://comune.castellumberto.me.it,comune.castellumberto@pec.it,84004180836,98070
083015,http://comunecastelmola.it,protocollo@pec.comunecastelmola.it,87000290830,98030
083016,http://comune.castroreale.me.it,protocollo.castroreale@pec.it,83000910832,98053
083017,http://comune.cesaro.me.it,cesaro@pec.intradata.it,84004050831,98033
083018,http://comune.condro.me.it,protocollo.condro@pec.it,82001280831,98040
083019,http://comune.falcone.me.it/,protocollo@pec.comune.falcone.me.it,00444370837,98060
083020,http://ficarra.it,protocollo@pec.comuneficarra.it,00292200839,98062
083021,http://comune.fiumedinisi.me.it,comune.fiumedinisi@legalmail.it,00352170831,98022
083022,http://floresta.gov.it,comunedifloresta@pec.it,01582160832,98030
083023,http://comune.fondachellifantina.me.it,protocollo.fondachellifantina@pec.it,83030170837,98050
083024,http://comune.forzadagro.me.it,protocollo@pec.comune.forzadagro.me.it,80004440832,98030
083025,http://comune.francavilladisicilia.me.it,pec@pec.comune.francavilladisicilia.me.it,00159650837,98034
083026,http://comunefrazzano.it,segreteria@pec.comunefrazzano.it,00420090839,98070
083027,http://comune.furcisiculo.me.it,protocollo@pec.comune.furcisiculo.me.it,00361970833,98023
083028,http://comune.furnari.me.it,protocollo@pec.comune.furnari.me.it,83000890836,98054
083029,http://comunegaggi.it/,protocollo@pec.comunegaggi.it,87000110830,98030
083030,http://comune.galatimamertino.me.it,info@pec.comune.galatimamertino.me.it,00425030830,98070
083031,http://comune.gallodoro.me.gov.it,protocollogallodoro@pec.it,87000430832,98030
083032,http://comune.giardini-naxos.me.it,protocollogiardininaxos@pec.it,00343940839,98035
083033,http://comunegioiosamarea.gov.it/,protocollo@pec.comunegioiosamarea.it,86000470830,98063
083034,http://comunegraniti.gov.it,comunegraniti@pec.it,01240170835,98036
083035,http://comune.gualtieri.me.it,info@pec.gualtierisicamino.gov.it,00423040831,98040
083036,http://comuneitala.it,protocollo@pec.comuneitala.it,80007400833,98025
083037,http://comuneleni.me.it,ufficioragioneria@pec.comune.leni.me.it,81001170836,98050
083038,http://comune.letojanni.me.it,protocollo@pec.comune.letojanni.me.it,00390050839,98037
083039,http://comune.librizzi.me.it,comune.librizzi@pec.it,86000250836,98064
083040,http://comune.limina.me.it,protocollo@pec.comune.limina.me.it,80006220836,98030
083041,http://comunelipari.gov.it,info@pec.comunelipari.it,00387830839,98055
083042,http://comunelongi.it,protocollo@pec.comunelongi.it,84004070839,98070
083043,http://comune.malfa.me.it,comunemalfa@pec.it,81001030832,98050
083044,http://comune.malvagna.me.it,protocollo@pec.comune.malvagna.me.it,87000230836,98030
083045,http://comunedimandanici.it,comunedimandanici@pec.it,00354630832,98020
083046,http://comunedimazzarrasantandrea.me.it,areaamministrativaaffarigenerali@pec.comunedimazzarrasantandrea.me.it,83000850830,98056
083047,http://comune.meri.me.it,protocollo@pec.comune.meri.me.it,83000690830,98040
083048,http://comune.messina.it,protocollo@pec.comune.messina.it,00080270838,98122
083049,http://comune.milazzo.me.it,protocollogenerale@pec.comune.milazzo.me.it,00226540839,98057
083050,http://comune.militellorosmarino.me.it,militello@pec.intradata.it,00378460836,98070
