pro_com_t,pec
078004,sindaco@pec.comune.aiellocalabro.cs.it
078005,protocollo.aieta@asmepec.it
078006,comune.albidona.cs@legalmail.it
078007,alessandriadelcarretto@legalmail.it
078008,comunedialtilia@pec.netps.eu
078009,comune.altomonte@anutel.it
078010,protocollo@pec.comune.amantea.cs.it
078011,statocivile.amendolara.cs@legalmail.it
078012,segreteria@pec.comuneaprigliano.it
078013,comune.belmontecalabrocs@anutel.it
078014,sindaco.belsito@asmepec.it
078015,belvederemarittimo.cs.segreteria@pec.it
078016,protocollo.bianchi@asmepec.it
078017,comune.bisignano.personale.demografici@pec.it
078018,sindaco.bocchigliero@asmepec.it
078019,protocollo.bonifati@asmepec.it
078020,utbuonvicino@asmepec.it
078021,segreteria.calopezzati@asmepec.it
078022,comune.caloveto@asmepec.it
078023,sindaco.campana@asmepec.it
078024,protocollo.canna@asmepec.it
078025,protocollo.cariati@asmepec.it
078026,finanziario.carolei@asmepec.it
078027,FINANZIARIO.CARPANZANO@ASMEPEC.IT
078029,sindaco.comune.cassanoalloionio.cs@asmepec.it
078030,castiglionecosentino@postecert.it
078031,protocollo.castrolibero@asmepec.it
078032,comune.castroregio.cs@legalmail.it
078033,protocollo@pec.comune.castrovillari.cs.it
078034,postmaster@pec.comunedicelico.it
078035,comune.cellara@pec.it
078036,protocollo@pec.comune.cerchiara.cs.it
078037,comune.cerisano.cs@legalmail.it
078038,sindaco.cervicati@asmepec.it
078039,comune.cerzeto@pec.comune.cerzeto.cs.it
078040,protocollo.cetraro@asmepec.it
078041,ragioneria.civita@asmepec.it
078042,ufficioamministrativo@pec.comune.cleto.cs.it
078043,ragioneria.colosimi@asmepec.it
078045,comunedicosenza@superpec.eu
078046,comune.cropalati.cs@asmepec.it
078047,fatturazione.comunecrosia@asmepec.it
078048,protocollodiamante@pec.it
078049,protocollo.dipignano@asmepec.it
078050,comunedomanico@pec.it
078051,protocollo@pec.comune.fagnanocastello.cs.it
078052,comunefalconaraalbaneseprotocollo@legalmail.it
078053,comune.figlinevegliaturo.cs@pec.it
078054,protocollo@pec.comune.firmo.cs.it
078055,finanziario.fiumefreddobruzio@asmepec.it
078056,comune.francavillamarittima.cs@legalmail.it
078057,protocollo@pec.comune.frascineto.cs.it
078058,protocollo.fuscaldo@pec.it
078059,UFFICIORAGIONERIA.GRIMALDI@ASMEPEC.IT
078060,protocollo.grisolia@asmepec.it
078061,protocollo.amministrativoguardiapiemontese@asmepec.it
078062,protocollo@pec.comune.lago.cs.it
078063,comune.lainoborgo.cs.it@pec.it
078064,sindaco.lainocastello@asmepec.it
078065,protocollo.lappano@asmepec.it
078066,protocollo.lattarico@asmepec.it
078067,comune.longobardi@asmepec.it
078068,segreteria@pec.comunelongobucco.eu
078069,protocollo.comune.lungro@asmepec.it
078070,protocollogenerale@comunediluzzi.legalmail.it
078071,finanziario.maiera@asmepec.it
078072,protocollo.malito@asmepec.it
078073,protocollo.malvito@asmepec.it
078074,protocollo.mandatoriccio@asmepec.it
078075,amministrazione@pec.comune.mangone.cs.it
078076,protocollo@pec.comune.maranomarchesato.cs.it
078077,protocollo.maranoprincipato@pec.it
078078,rag.marzi@asmepec.it
078079,comunemendicino@mailcertificata.biz
078080,sindaco.mongrassano@asmepec.it
078081,protocollo.montaltouffugo@certificatamail.it
078082,sindaco.montegiordano.cs@legalmail.it
078083,info@pec.comunemoranocalabro.it
078084,protocollo.mormanno@asmepec.it
078085,protocollo.mottafollone@pec.it
078086,comunenocaracs@pcert.postecert.it
078087,info.comune.oriolo.cs@legalmail.it
078088,protocollo.comune.orsomarso@asmepec.it
078089,affarigenerali.paludi@asmepec.it
078090,comune.panettieri@asmepec.it
078091,protocollo.comunepaola@pec.it
078092,comune.papasidero@pec.it
078093,serviziofinanziario.parenti@asmepec.it
078094,protocollo.paternocalabro@asmepec.it
078096,protocollo.pedivigliano@asmepec.it
078097,protocollo.pianecrati@asmepec.it
078098,comune.pietrafitta.cs@pec.it
078099,protocollogenerale.pietrapaola@asmepec.it
078100,anagrafe.plataci.cs@legalmail.it
078101,protocollo.praia@asmepec.it
078102,protocollo.rende@pec.it
078103,comuneroccaimperiale.segreteria@postecert.it
078104,sindaco@pec.comune.roggianogravina.cs.it
078105,protocollo.rogliano@asmepec.it
078106,protocollo.comune.rose.cs@pec.it
078107,sindaco.comunerosetocs@asmepec.it
078109,ufficiomessorotagreca@asmepec.it
078110,ragioneria.rovito@asmepec.it
078111,segretario.sanbasile@asmepec.it
078112,protocollo.sanbenedettoullano@asmepec.it
078113,ragioneria.sancosmoalbanese@asmepec.it
078114,mail.sandemetriocorone@asmepec.it
078115,protocollo.sandonatodininea@asmepec.it
078116,comune.sanfili.cs@pec.it
078117,tributi.sangineto@pec.it
078118,tributi.sangiorgioalbanese@asmepec.it
078119,segretariosgfiore@asmepec.it
078120,sanlorenzobellizzicomune@pec.it
078121,sanlorenzodelvallo@asmepec.it
078122,fatturazione.elettronica.sanlucido.cs@asmepec.it
078123,segreteria.sanmarcoargentano@asmepec.it
078124,protocollo.sanmartinodifinita@asmepec.it
078125,protocollo.sannicolaarcella@asmepec.it
078126,sindaco.sanpietroinamantea@asmepec.it
078127,comunesanpietroinguarano@pec.it
078128,protocollosansosti@asmepec.it
078129,ufficioragioneria.scaterinaa@asmepec.it
078130,segreteria.santadomenicatalao@asmepec.it
078131,ufficioprotocollo.santagatadiesaro@pec.it
078132,affarigenerali.santamariadelcedro@asmepec.it
078133,ufficioprotocollo.santasofiadepiro@asmepec.it
078134,protocollo.comune.sstefanorogliano@asmepec.it
078135,protocollo.sanvincenzolacosta.cs@asmepec.it
078136,asp.saracena@open.legalmail.it
078137,finanziaria.scalacoeli@asmepec.it
078138,urp.scalea@asmepec.it
078139,protocollo.scigliano@asmepec.it
078140,Protocollo2.ciro@asmepec.it
078142,spezzano.albanese@pec.it
078143,protocollo.spezzanosila@asmepec.it
078145,protocollo.tarsia@asmepec.it
078146,protocollo.terranovadasibari@asmepec.it
078147,sindaco.terravecchia@asmepec.it
078148,protocollo.toranocastello@pec.it
078149,comuneditortora@pec.it
078150,protocollo.comune.trebisacce@pcert.postecert.it
078152,anagrafe.vaccarizzoalbanese@asmepec.it
078153,segreteria.verbicaro@asmepec.it
078154,protocollo.villapiana@asmepec.it
078155,protocollo.comune.zumpano@asmepec.it
078156,comune.casalidelmanco@asmepec.it
078157,protocollo.coriglianorossano@asmepec.it
079002,protocollo.albi@asmepec.it
079003,PROTOCOLLO@PEC.COMUNEDIAMARONI.IT
079004,protocollo.amato@asmepec.it
079005,protocollo@pec.comunediandali.it
079007,sindaco@pec.comuneargusto.it
079008,amministrativo.comunebadolato@asmepec.it
079009,areafinanziaria.belcastro@asmepec.it
079011,ragioneria.borgia@asmepec.it
079012,ragioneria.botricello@asmepec.it
079017,tecnicocaraffacz@pec.it
079018,protocollo.cardinale@asmepec.it
079020,protocollo.carlopoli@asmepec.it
079023,ufficio.protocollo@certificata.comune.catanzaro.it
079024,comune.cenadi@asmepec.it
079025,demografici.centrache@asmepec.it
079027,protocollo.cerva@asmepec.it
079029,comunechiaravallecentrale@asmepec.it
079030,protocollo.cicala@asmepec.it
079033,comuneconflenti@asmepec.it
079034,protocollo.cortale@asmepec.it
079036,protocollo.cropani.cz@asmepec.it
079039,protocollo@pec.comune.curinga.cz.it
079042,comune.davoli@pcert.postecert.it
079043,servizigenerali@pec.comune.decollatura.cz.it
079047,protocollo.falerna@asmepec.it
079048,protocollo.feroletoantico@asmepec.it
079052,gabinetto.sindaco.fossato@asmepec.it
079055,comune.gagliato@asmepec.it
079056,areatecnica.gasperina@asmepec.it
079058,ragioneria.gimigliano@asmepec.it
079059,finanziaria.girifalco@asmepec.it
079060,RAGIONERIA.GIZZERIA@ASMEPEC.IT
079061,ufficiollppuno.guardavalle@asmepec.it
079063,ragioneria.iscasulloionio@asmepec.it
079065,finanziaria.jacurso@asmepec.it
079068,sindaco.magisano@asmepec.it
079069,protocollo.maida@asmepec.it
079071,protocollo.marcedusa@asmepec.it
079072,comunemarcellinara@pec.it
079073,segreteria.martirano@asmepec.it
079074,protocollo.comunemartiranolombardo@asmepec.it
079077,comune.miglierina@asmepec.it
079080,ufficiotecnicomontauro@asmepec.it
079081,segreteria@pec.comune.montepaone.cz.it
079083,amministrativo.mottasantalucia@asmepec.it
079087,ragioneria.noceraterinese@asmepec.it
079088,comune.olivadi@asmepec.it
079089,ufficiotecnico.palermiti@asmepec.it
079092,protocollo.comunedipentone@pec.it
079094,protocollo.petrizzi@asmepec.it
079095,protocollo.petrona@asmepec.it
079096,finanziario.pianopoli@asmepec.it
079099,info.platania@asmepec.it
079108,ragioneria.sanfloro@asmepec.it
079110,p.vaccaro@pec.comunedisanmangodaquino.it
079114,protocollo.sanpietroamaida@asmepec.it
079115,sindacocomunesanpietroapostolo@asmepec.it
079116,prot.sansostene@asmepec.it
079117,protocollo.santacaterinadelloionio@asmepec.it
079118,protocollo@pec.comunesantandrea.it
079122,elettorale.sanvitosulloionio@asmepec.it
079123,protocollo.satriano@asmepec.it
079126,sgrodomenico@asmepec.it
079127,protocollo.selliamarina@asmepec.it
079129,segretario.serrastretta@asmepec.it
079130,serviziofinanziario.sersale@asmepec.it
079131,protocollo.settingiano@asmepec.it
079133,spunsimericrichi@asmepec.it
079134,tecnico.sorbosanbasile@asmepec.it
079137,COMUNESOVERATO@ASMEPEC.IT
079138,protocollo@pec.soveria.it
079139,areaamministrativa.soveriasimeri@asmepec.it
079142,affarigenerali@comune.squillace.cz.it
079143,protocollo.staletti@asmepec.it
079146,protocollo.taverna@asmepec.it
079147,protocollo.tiriolo@asmepec.it
079148,areademograficatorrediruggiero@asmepec.it
079151,ragioneria.vallefiorita@asmepec.it
079157,sindaco.zagarise@asmepec.it
079160,protocollo@pec.comunelameziaterme.it
080001,protocollo.africo@asmepec.it
080002,sindaco.agnana@asmepec.it
080003,protocollo.anoia@asmepec.it
080004,rag.antonimina@asmepec.it
080005,tributi.ardore@asmepec.it
080006,comune.bagaladi@asmepec.it
080007,protocollo@pec.comunebagnara.it
080008,uff.protocollo.benestare@asmepec.it
080009,protocollo.comunebianco.rc@asmepec.it
080010,amministrativocomunebivongi@pec.it
080011,comunedibova@pec-cert.it
080012,segreteria.bovalino@asmepec.it
080013,protocollo.bovamarina@asmepec.it
080014,comunebrancaleone@asmepec.it
080015,amministrativo.bruzzanozeffirio@asmepec.it
080016,ragioneria.calanna@asmepec.it
080017,protocollo.camini@asmepec.it
080018,amministrativo.campocalabro@asmepec.it
080019,comune.candidoni@asmepec.it
080020,protocollocanolo@asmepec.it
080021,comunecaraffadelbianco@asmepec.it
080022,finanziario.cardeto@asmepec.it
080023,sindaco.careri@asmepec.it
080024,protocollo.casignana@asmepec.it
080025,protocollo.caulonia@asmepec.it
080026,comunecimina@asmepec.it
080027,protocollo@pec.comune.cinquefrondi.rc.it
080028,protocollo.cittanova@asmepec.it
080029,protocollo.condofuri@asmepec.it
080030,amministrativo.cosoleto@asmepec.it
080031,comune.delianuova@asmepec.it
080032,protocollo.feroletodellachiesa@asmepec.it
080033,comune.ferruzzano@asmepec.it
080034,reitanocomunefiumara@asmepec.it
080035,comgalatro.protocollo@pec.it
080036,comunedigerace@postecert.it
080037,protocollo.comune.giffone@asmepec.it
080038,protocollogioiatauro@asmepec.it
080039,affarigenerali.gioiosa@asmepec.it
080040,PROTOCOLLO.GROTTERIA@asmepec.it
080041,PROTOCOLLO.LAGANADI@ASMEPEC.IT
080042,protocollo.laureanadiborrello@asmepec.it
080043,ufficioprotocollo.comunelocri@asmepec.it
080044,sindaco.mammola@asmepec.it
080045,protocollo.marinadigioiosa@asmepec.it
080046,protocollo.maropati@asmepec.it
080047,ufficioprotocollo.martone@asmepec.it
080048,protocollo@pec.comune.melicucca.rc.it
080049,areafinanziaria.melicucco@asmepec.it
080050,s.comunedimelitodiportosalvo@apogeopec.it
080051,protocollo.molochio@asmepec.it
080052,protocollo.monasterace@asmepec.it
080053,protocollo.montebello@asmepec.it
080054,protocollo@pec.comunemottasg.it
080055,protocollo.oppidomamertina@asmepec.it
080056,protocollo.palizzi@asmepec.it
080057,protocollo.palmi@asmepec.it
080058,protocollo@pec.comune.pazzano.rc.it
080059,protocollo.placanica@asmepec.it
080060,uff.protocollo.plati@asmepec.it
080061,protocollo@pec.comune.polistena.rc.it
080062,areafinanziaria.portigliola@asmepec.it
080063,protocollo@postacert.reggiocal.it
080064,protocollo.riace@asmepec.it
080065,prot@pec.comune.rizziconi.rc.it
080066,protocollo.roccafortedelgreco@asmepec.it
080067,protocollo.roccellaionica@asmepec.it
080068,COMUNEROGHUDI@PEC.IT
080069,comune.rosarno@pec.comune.rosarno.rc.it
080070,protocollo.comunedisamo@asmepec.it
080071,protocollo.sangiorgiomorgeto@asmepec.it
080072,comune.sangiovanni@asmepec.it
080073,tecnico.sanlorenzo@asmepec.it
080074,serviziofatture.sanluca@asmepec.it
080075,comunesanpietrodicarida@asmepec.it
080076,protocollo.sanprocopio@asmepec.it
080077,protocollo.sanroberto@asmepec.it
080078,protocollo.santacristinadaspromonte@asmepec.it
080079,protocollo.santagata@asmepec.it
080080,protocollo.santalessio@asmepec.it
080081,protocollo@pec.seufemia.it
080082,protocollosantilario@asmepec.it
080083,protocollo.santostefano@asmepec.it
080084,protocollo.scido@asmepec.it
080085,protocollo.scilla@asmepec.it
080086,protocollo.seminara@asmepec.it
080087,protocollo.serrata@asmepec.it
080088,comune.siderno@asmepec.it
080089,comune.sinopoli@asmepec.it
080090,ragioneria.staiti@asmepec.it
080091,comunestignano@pec.it
080092,comune.stilo.rc@asmepec.it
080093,protocollo@pec.comune.taurianova.rc.it
080094,protocollo.terranovasappominulio@asmepec.it
080095,protocollo@pec.comunevarapodio.it
080096,protocollo.villasg@asmepec.it
080097,protocollo.sanferdinando@asmepec.it
081001,comunedialcamo.protocollo@pec.it
081002,comunebusetopalizzolo@legalmailpa.it
081003,protocollo@pec.comune.calatafimisegesta.tp.it
081004,protocollo.campobellodimazara@pec.it
081005,comune.castellammare.tp@pec.it
081006,sindaco@pec.comune.castelvetrano.tp.it
081007,comune.custonaci@pec.it
081008,protocollo@pec.comune.erice.tp.it
081009,comune.favignana.tp@pec.it
081010,protocollo@pec.comune.gibellina.tp.it
081011,protocollo@pec.comune.marsala.tp.it
081012,protocollo@pec.comune.mazaradelvallo.tp.it
081013,protocollo@pec.comune.paceco.tp.it
081014,protocollo@pec.comunepantelleria.it
081015,partanna@pec.it
081016,comunepoggioreale@pec.it
081017,protocollo.salaparuta@cert.legalmail.it
081018,protocollo@pec.cittadisalemi.it
081019,protocollo@pec.comune.santaninfa.tp.it
081020,protocollocomunesanvitolocapo@postecert.it
081021,protocollo@pec.comune.trapani.it
081022,protocollo.comunevalderice@postecert.it
081023,protocollo@pec.comunedivita.it
081024,protocollo@pec.comune.petrosino.tp.it
081025,protocollo@pec.comune.misiliscemi.tp.it
082001,protocolloalia@pec.it
082002,protocollo.comunealimena@sicurezzapostale.it
082003,comunedialiminusa@pec.it
082004,info@pec.altavillamilicia.eu
082005,comune.altofonte@gigapec.it
082006,protocollo@comunebagheria.telecompost.it
082007,comunebalestrate@pec.it
082008,protocollo@pec.comune.baucina.pa.it
082009,protocollo.belmontemezzagno@pec.it
082010,protocollo@pec.comune.bisacquino.pa.it
082011,prot.bol@peccomunebolognetta.it
082012,protocollo@pec.comune.bompietro.pa.it
082013,ufficioprotocollo@pec.it
082014,protocollo.comunecaccamo@postecert.it
082015,protocollo.comunedicaltavuturo@pec.it
082016,campofelicedifitalia@pec.it
082017,protocollo.campofelicediroccella@pec.it
082018,comune.campofiorito@pec.it
082019,protocollo.comunedicamporeale.pa@pec.it
082020,protocollo.comunecapaci@pec.it
082021,protocollo@pec.comune.carini.pa.it
082022,comune.castelbuono@pec.it
082023,protocollo@pec.comune.casteldaccia.pa.it
082024,protocollo@pec.comune.castellana-sicula.pa.it
082025,protocollo@pec.comune.castronovodisicilia.pa.it
082026,protocollo@pec.comune.cefaladiana.pa.it
082027,protocollo@pec.comune.cefalu.pa.it
082028,affarigenerali@pec.comune.cerda.pa.it
082029,protocollo@pec.comune.chiusasclafani.pa.it
082030,comune.ciminna@pec.it
082031,cinisi@sicurezzapostale.it
082032,protocollo.comunecollesano@pec.it
082033,comunecontessaentellina@pecsicilia.it
082034,protocollo@pec.comune.corleone.pa.it
082035,protocollo@cert.comune.ficarazzi.pa.it
082036,responsabile.amministrativo@pec.comune.gangi.pa.it
082037,protocollo@pec.comune.geracisiculo.pa.it
082038,comunegiardinello@pec.it
082039,comunedigiuliana@pec.it
082040,protocollo.godrano@pec.it
082041,protocollo@pec.comune.gratteri.pa.it
082042,demograficiisnello@pec.it
082043,info@pec.comune.isoladellefemmine.pa.it
082044,comune@pec.lascari.gov.it
082045,comune.lercarafriddi@pec.it
082046,comune@pec.comune.marineo.pa.it
082047,comunemezzojuso@pec.it
082048,comune@pec.comune.misilmeri.pa.it
082049,comune.monreale@pec.it
082050,comune@pec.montelepre.gov.it
082051,protocollo@pec.comune.montemaggiorebelsito.pa.it
082052,protocollo@pec.comune.palazzoadriano.pa.it
082053,protocollo@cert.comune.palermo.it
082054,protocollo@pec.comune.partinico.pa.it
082055,protocollo.petraliasoprana@sicurezzapostale.it
082056,protocollo.petraliasottana@sicurezzapostale.it
082057,protocollo@pec.pianalbanesi.it
082058,comune.polizzi@pec.comune.polizzi.pa.it
082059,comunedipollina@pec.it
082060,comunediprizzi.protocollo@certificata.com
082061,protocollo@pec.comune.roccamena.pa.it
082062,protocollo@pec.comune.roccapalumba.pa.it
082063,protocollo@pec.comune.sancipirello.pa.it
082064,comunesangiuseppejato@pec.it
082065,comune.sanmaurocastelverde.pa@pec.it
082066,protocollo@pec.comune.santacristinagela.pa.it
082067,prot@pec.comune.santaflavia.pa.it
082068,protocollo@pec.comune.sciara.pa.it
082069,protocollo.comune.sclafanibagni.pa@pec.it
082070,protocollo@pec.comuneterminiimerese.pa.it
082071,protocolloterrasini@pec.it
082072,protocollo@pec.comune.torretta.pa.it
082073,protocollo@pec.comunetrabia.it
082074,comunetrappeto@pec.it
082075,comune@pec.comune.ustica.pa.it
082076,protocollo@pec.comune.valledolmo.pa.it
082077,urp@pec.comune.ventimigliadisicilia.pa.it
082078,comunevicari@pec.it
082079,protocollo.villabate@pec.it
082080,protocollo@pec.comune.villafrati.pa.it
082081,protocollo.scillato@pec.it
082082,info@pec.comune.blufi.pa.it
083001,comune@pec.comune.alcaralifusi.me.it
083002,protocollo@pec.comune.ali.me.it
083003,protocollo@pec.comune.aliterme.me.it
083004,comunediantillo@primapec.com
083005,comunebarcellonapdg@postecert.it
083006,protocollo@pec.comune.basico.me.it
083007,protocollo@pec.comune.brolo.me.it
083008,sindaco@pec.comunecapizzi.me.it
083009,protocollo@pec.comune.capodorlando.me.it
083010,caprileone@pec.intradata.it
083011,caronia@pec.intradata.it
083012,segreteria.comunecasalvecchiosiculo@dgpec.it
083013,protocollocasteldilucio@pec.it
083014,comune.castellumberto@pec.it
083015,protocollo@pec.comunecastelmola.it
083016,protocollo.castroreale@pec.it
083017,cesaro@pec.intradata.it
083018,protocollo.condro@pec.it
083019,protocollo@pec.comune.falcone.me.it
083020,protocollo@pec.comuneficarra.it
083021,comune.fiumedinisi@legalmail.it
083022,comunedifloresta@pec.it
083023,protocollo.fondachellifantina@pec.it
